Date;Pdc A [W];Pdc B [W];Pdc [W];Udc A [V];Udc B [V];Pac 1 [W];Pac 2 [W];Pac 3 [W];Pac [W];Uac 1 [V];Uac 2 [V];Uac 3 [V];Temp [°C];Temp2 [°C];Temp bat [°C];Pbat [W];Ubat [V];SOC [%];SOC targ [%];Pload [W];Pgrid feed [W];Pgrid load [W];Pgrid [W];Pext [W]
27.03.2024 07:05;197.6523;204.69786;402.35016;434.6022;434.826;36.72385;36.620056;36.7202;110.0641;235.44424;234.89323;235.74536;23.894405;24.138847;20.658333;-289.40244;401.1917;66.88287;97.0;110.59605;0.63055575;0.9000876;0.26953185;0.0
27.03.2024 07:10;258.46265;269.38202;527.84467;450.69043;443.64328;57.065437;56.97705;57.04458;171.08707;236.77124;235.9135;237.20343;23.985834;24.105476;20.641666;-354.10428;399.81842;67.169365;97.0;171.58836;0.7707256;0.5284502;-0.24227542;0.0
27.03.2024 07:15;335.141;347.65076;682.79175;452.66434;449.77454;794.2178;794.1338;794.25775;2382.6094;236.39288;235.5627;236.94876;24.398994;24.609219;20.699999;1751.752;395.27893;65.66317;97.0;2385.932;1.9206936;3.9078598;1.9871662;0.0
27.03.2024 07:20;393.98703;405.00217;798.9892;457.15106;447.1799;76.77683;76.68276;76.787476;230.24707;236.0786;235.79752;236.48216;24.384895;24.655613;20.741667;-554.2963;400.88654;66.12664;97.0;225.96678;1.779645;0.7304742;-1.0491707;0.0
27.03.2024 07:25;437.0633;456.82068;893.884;454.31418;452.97308;43.74702;43.64802;43.729233;131.12427;235.62013;235.33961;235.86931;24.539398;24.863005;20.758333;-750.7209;402.60315;66.73984;97.0;131.5474;0.62949884;0.6978107;0.06831187;0.0
27.03.2024 07:30;503.09058;519.63983;1022.7304;452.26553;451.75742;42.9139;42.845367;42.933346;128.69261;234.96529;234.40652;234.99342;24.576668;24.881329;20.816668;-876.1023;403.862;67.462975;97.0;127.58372;0.85612935;0.42214826;-0.4339811;0.0
27.03.2024 07:35;563.7442;576.61615;1140.3604;454.2985;452.0706;43.36127;43.212437;43.265984;129.83969;236.42406;235.84334;236.55772;24.585972;25.082903;20.849998;-997.4269;405.46417;68.27949;97.0;129.96838;0.7171956;0.37442744;-0.34276813;0.0
27.03.2024 07:40;631.84827;652.98254;1284.8308;457.49414;458.76154;44.223095;44.102474;44.189804;132.51538;238.12718;237.36253;237.90598;24.80333;25.212603;20.9;-1134.0774;406.07452;69.211716;97.0;133.38367;0.43870997;0.67762923;0.23891926;0.0
27.03.2024 07:45;757.2551;765.5047;1522.7598;454.30563;469.2894;44.07232;43.979095;44.067146;132.11856;238.42789;238.29396;238.82881;24.87675;25.458298;20.925001;-1366.0055;406.64673;70.3259;97.0;131.73254;0.67416924;0.41884136;-0.25532788;0.0
27.03.2024 07:50;816.19696;830.0284;1646.2253;461.1457;468.39105;43.412403;43.275223;43.332718;130.02034;235.6362;235.09576;235.49492;25.0;25.61493;21.0;-1492.2668;407.1808;71.55106;97.0;129.71028;0.71844065;0.4984957;-0.21994495;0.0
27.03.2024 07:55;875.9473;905.1746;1781.122;465.6919;467.3197;53.61888;53.481384;53.539837;160.6401;236.03027;235.34476;235.15341;25.28305;26.021986;21.075;-1593.3116;406.83746;72.86277;97.0;160.62453;0.67699313;0.4029715;-0.27402163;0.0
27.03.2024 08:00;890.899;920.5671;1811.4661;462.58948;465.63287;75.09551;74.98728;75.06437;225.14716;235.24202;234.52002;234.44635;25.574417;26.332598;21.133335;-1555.7344;406.99005;74.14272;97.0;226.09285;0.59013826;0.7210865;0.13094825;0.0
27.03.2024 08:05;1172.9481;1206.0597;2379.0078;465.6827;465.93283;73.27413;73.15392;73.23006;219.65811;235.62065;234.95795;234.80424;25.862284;26.578188;21.275;-2119.6208;408.0963;75.88396;97.0;220.31055;0.45962298;0.90429884;0.44467586;0.0
27.03.2024 08:10;1526.0667;1563.968;3090.0347;465.47824;465.06604;73.9466;73.815994;73.86531;221.62791;235.3452;235.11641;235.39658;26.214485;27.229767;21.525;-2821.844;409.4696;78.193344;97.0;223.15451;0.5358979;0.9242613;0.38836336;0.0
27.03.2024 08:15;1377.032;1410.9409;2787.973;461.8659;465.59662;81.76963;81.66658;81.72553;245.16174;234.4858;234.45119;234.76308;26.399832;27.401915;21.633333;-2492.165;408.2489;80.23382;97.0;245.09175;0.89508224;0.8744376;-0.020644665;0.0
27.03.2024 08:20;1205.4382;1236.8638;2442.302;457.6303;463.25195;82.41648;82.31835;82.36032;247.09515;234.54524;234.24478;234.48274;26.617022;27.116098;21.724998;-2151.3264;407.86743;81.99973;97.0;247.37138;0.6175839;0.70703304;0.08944917;0.0
27.03.2024 08:25;1012.32776;1040.6172;2052.9448;454.0513;461.70737;79.44312;79.327515;79.3844;238.15503;234.75119;234.01437;234.98897;26.633644;27.088957;21.816666;-1779.859;407.06635;83.46756;97.0;238.75044;0.31462198;0.5998587;0.28523672;0.0
27.03.2024 08:30;844.0461;873.0048;1717.0509;450.33255;460.06906;81.71556;81.59868;81.666084;244.98032;237.8404;237.45877;237.90102;26.66686;27.105246;21.891666;-1442.0354;406.76117;84.65416;97.0;246.02832;0.4478559;0.73375046;0.28589457;0.0
27.03.2024 08:35;849.58203;874.2494;1723.8314;452.84897;458.8771;82.379745;82.30206;82.35821;247.04001;238.81857;238.18353;238.49557;26.672382;27.132368;21.966667;-1442.622;407.40967;85.839584;97.0;245.50505;1.0362936;0.30864486;-0.72764874;0.0
27.03.2024 08:40;978.74347;1008.472;1987.2155;464.79562;458.3946;79.169334;79.047134;79.111824;237.32828;234.88655;234.57886;234.63133;26.688976;27.218971;22.05;-1715.7505;408.02002;87.24987;97.0;237.6655;0.52925056;0.6061036;0.07685304;0.0
27.03.2024 08:45;863.43677;894.6797;1758.1165;463.1275;456.95346;71.70347;71.588036;71.64851;214.94002;234.1947;233.62373;233.88066;26.7552;27.251358;22.133333;-1511.2811;408.36334;88.49274;97.0;214.69308;0.6673961;0.5152178;-0.15217835;0.0
27.03.2024 08:50;1118.8552;1147.0559;2265.9111;460.86954;460.7759;55.62422;55.542065;55.610035;166.77632;236.92447;236.4262;236.6731;26.859665;27.407274;22.225;-2065.1436;409.4696;90.18317;97.0;166.86543;0.7143137;0.6849054;-0.029408276;0.0
27.03.2024 08:55;818.3663;838.77606;1657.1423;457.67053;457.78522;55.198452;55.07839;55.108517;165.38536;237.02693;236.81386;237.05772;26.79924;27.375097;22.308332;-1463.976;407.37152;91.383125;97.0;165.60132;1.0932053;0.5734977;-0.5197076;0.0
27.03.2024 09:00;502.9873;519.073;1022.0603;442.07788;452.45908;85.0505;84.94444;84.984764;254.9797;238.25157;238.29964;238.36266;26.766214;27.551498;22.35;-747.1781;406.07452;91.9948;97.0;255.7291;0.87941176;0.8426609;-0.036750853;0.0
27.03.2024 09:05;488.0024;506.4912;994.49365;444.87286;452.6997;81.53447;81.417;81.45664;244.40811;234.56279;234.48026;234.57794;26.760702;27.50886;22.358334;-733.65356;406.5323;92.595276;97.0;244.62982;0.70476043;0.8807485;0.17598808;0.0
27.03.2024 09:10;501.47787;519.46075;1020.9386;448.98547;452.7794;80.17533;80.04109;80.10901;240.32544;234.58463;234.7;234.828;26.705542;27.434053;22.358334;-765.40283;406.79932;93.21584;97.0;241.51706;0.71554834;1.1109722;0.39542383;0.0
27.03.2024 09:15;565.85925;579.9667;1145.8259;455.265;452.3242;75.52461;75.41469;75.47429;226.41359;234.25702;234.28424;234.57204;26.61148;27.294474;22.391666;-898.62646;407.63855;93.94928;97.0;225.83708;1.0173103;0.59470797;-0.4226023;0.0
27.03.2024 09:20;714.2105;734.4456;1448.6561;454.76605;451.44064;75.20249;75.0891;75.15576;225.44736;234.10529;234.20076;234.30458;26.622562;27.31062;22.483334;-1198.1582;410.2707;94.926094;97.0;224.49829;0.94148225;0.5555788;-0.38590342;0.0
27.03.2024 09:25;955.2187;981.63324;1936.8519;466.03116;455.15106;132.14961;132.03084;132.08713;396.26758;234.6823;234.93922;235.05151;26.722107;27.30524;22.6;-1509.9097;411.14807;96.15603;97.0;231.7553;165.9753;0.52398455;-165.45131;0.0
27.03.2024 09:30;2796.3645;2852.797;5649.1616;474.6841;476.12418;1550.5032;1550.422;1550.5994;4651.5244;237.77385;238.00932;237.77583;28.439283;27.423344;22.666668;-916.2249;403.55682;96.89913;97.0;118.98477;4534.488;0.0;-4534.488;0.0
27.03.2024 09:35;2584.8694;2642.9187;5227.788;463.9683;464.67172;1711.7106;1711.6783;1711.953;5135.342;237.87679;238.66667;238.33456;29.29347;27.673645;22.575;2.9934692;402.6413;96.889984;97.0;100.88037;5033.6753;0.0;-5033.6753;0.0
27.03.2024 09:40;2447.3218;2500.4897;4947.8115;459.90002;462.7211;1620.5713;1620.5065;1620.6973;4861.775;237.13585;237.34613;237.31929;29.718237;28.05708;22.558334;2.8581514;402.25983;96.88083;97.0;101.812935;4760.1465;0.0;-4760.1465;0.0
27.03.2024 09:45;2522.5857;2577.2058;5099.7915;457.61752;459.25235;1668.6324;1668.6512;1668.8817;5006.1655;238.42258;238.22325;238.27711;30.171919;28.062286;22.516666;3.0931835;402.10724;96.87168;97.0;87.720566;4917.022;0.0;-4917.022;0.0
27.03.2024 09:50;1709.5657;1743.3936;3452.9592;447.83948;453.37167;1131.1682;1131.0991;1131.305;3393.5723;238.62611;238.515;238.56485;29.920387;28.077908;22.5;2.8070753;401.87836;96.86252;97.0;131.49364;3262.1082;0.0;-3262.1082;0.0
27.03.2024 09:55;1557.39;1598.4868;3155.877;450.50027;452.36856;1035.9774;1035.9474;1036.1171;3108.042;235.80386;235.46136;235.49442;29.872427;27.984037;22.475;2.9723003;401.80206;96.85336;97.0;152.84761;2956.1702;0.0;-2956.1702;0.0
27.03.2024 10:00;2814.7734;2868.124;5682.8975;460.36328;463.0072;1862.0703;1862.0554;1862.2509;5586.3765;237.28392;236.50403;236.24135;31.34923;28.140268;22.425;3.1677816;401.72577;96.844215;97.0;81.95884;5505.6357;0.0;-5505.6357;0.0
27.03.2024 10:05;3322.649;3354.0378;6676.6865;457.85745;438.77615;2183.1658;2183.159;2183.3896;6549.7144;236.55714;235.78738;235.88503;32.48307;28.704042;22.366667;2.7983825;401.76392;96.835045;97.0;44.34264;6503.8867;0.0;-6503.8867;0.0
27.03.2024 10:10;2040.9254;2098.8254;4139.751;447.6498;451.80518;1354.7539;1354.7577;1354.9081;4064.42;236.61188;236.18327;236.14653;31.74014;28.975716;22.35;2.7385247;401.8402;96.8259;97.0;99.72852;3963.7068;0.0;-3963.7068;0.0
27.03.2024 10:15;2069.2368;2128.8855;4198.122;449.23;450.84677;1375.7839;1375.7423;1375.8966;4127.423;237.08385;236.42067;236.36435;31.84267;29.105349;22.325;2.9934382;401.95465;96.81675;97.0;95.60567;4032.7185;0.0;-4032.7185;0.0
27.03.2024 10:20;2453.7822;2505.8018;4959.584;445.97943;463.63214;1624.1237;1624.1586;1624.3601;4872.6426;235.79527;235.22829;235.24814;31.97877;29.04561;22.283335;2.8180342;401.80206;96.80758;97.0;84.62425;4787.773;0.0;-4787.773;0.0
27.03.2024 10:25;2407.9722;2495.6726;4903.6445;446.5172;440.88736;1608.4858;1608.5326;1608.7056;4825.724;237.18723;236.88506;236.77;32.43863;29.095411;22.241665;2.894282;401.53503;96.79843;97.0;89.47247;4738.293;0.0;-4738.293;0.0
27.03.2024 10:30;3756.3005;3868.8254;7625.126;443.07706;451.64746;2496.5898;2496.623;2496.7722;7489.9854;237.41202;236.84193;236.96501;34.614136;29.56295;22.2;3.029364;401.4969;96.789276;97.0;407.45667;7085.8076;0.0;-7085.8076;0.0
27.03.2024 10:35;4027.9734;4171.323;8199.297;447.9728;437.76898;2671.344;2671.2646;2671.5286;8014.1367;235.7755;235.54659;235.24075;35.744408;30.657244;22.158333;-14.614055;401.57318;96.7947;97.0;389.25552;7621.5024;0.0;-7621.5024;0.0
27.03.2024 10:40;2304.9988;2370.5671;4675.566;441.8135;444.1221;1532.8539;1532.9119;1533.0698;4598.8354;235.10603;234.63568;234.75615;34.537315;30.68099;22.133335;2.8156433;401.00098;96.78555;97.0;177.24875;4420.9844;0.0;-4420.9844;0.0
27.03.2024 10:45;1976.0907;2036.3622;4012.453;446.87247;453.611;1312.8853;1312.8749;1313.0148;3938.775;235.86084;235.53625;235.55995;33.697937;30.4426;22.133335;3.0765805;401.57318;96.7764;97.0;128.38457;3809.448;0.0;-3809.448;0.0
27.03.2024 10:50;1860.9513;1913.1223;3774.0737;451.36496;453.54037;1237.0851;1237.108;1237.2456;3711.4387;234.77115;234.10562;234.03018;33.335056;30.117464;22.116667;2.7191055;401.57318;96.767235;97.0;140.35013;3571.0823;0.0;-3571.0823;0.0
27.03.2024 10:55;1697.865;1742.0016;3439.8667;449.68903;451.37445;1126.1798;1126.225;1126.3306;3378.7354;237.85477;237.36992;237.4507;32.770138;29.9156;22.091665;2.7306914;401.4969;96.75809;97.0;149.98727;3228.15;0.0;-3228.15;0.0
27.03.2024 11:00;2670.8193;2742.7214;5413.541;456.43585;460.57156;1774.2092;1774.3075;1774.4471;5322.964;238.11281;237.77214;237.76395;33.538467;29.891624;22.075;2.7531247;400.6195;96.74893;97.0;95.28551;5228.079;0.0;-5228.079;0.0
27.03.2024 11:05;2737.0063;2806.6763;5543.6826;452.98843;455.85236;1814.3885;1814.4303;1814.5958;5443.4146;238.43217;238.0406;238.3533;33.77202;30.050764;22.016666;3.0043952;401.53503;96.739784;97.0;88.476906;5354.406;0.0;-5354.406;0.0
27.03.2024 11:10;4301.5728;4431.7705;8733.344;450.55438;454.65543;2816.8152;2816.7302;2817.0442;8450.59;240.75838;240.28647;240.27432;36.83611;30.91733;21.991667;-127.98896;403.40424;96.840065;97.0;6.198386;8448.364;0.0;-8448.364;0.0
27.03.2024 11:15;3909.8384;4038.0493;7947.8877;439.2234;443.23;2535.0623;2535.0208;2535.2349;7605.318;236.71593;236.16385;236.23145;36.84224;31.956139;21.966667;-180.4319;402.6413;96.982956;97.0;17.817179;7586.276;0.0;-7586.276;0.0
27.03.2024 11:20;2190.7283;2254.8362;4445.5645;445.10907;446.00443;1458.1451;1458.2014;1458.323;4374.67;237.88156;237.40134;237.40265;35.47677;31.723013;21.95;2.956048;401.8402;96.97381;97.0;103.61372;4274.3413;0.0;-4274.3413;0.0
27.03.2024 11:25;2642.7014;2733.4666;5376.168;451.15262;454.28198;1759.5618;1759.584;1759.6951;5278.841;238.03268;237.74115;237.57126;35.264923;31.551142;21.933334;2.8200428;401.76392;96.96465;97.0;70.203285;5209.6934;0.0;-5209.6934;0.0
27.03.2024 11:30;3026.6697;3114.3625;6141.032;451.59814;457.14902;2010.0146;2010.0471;2010.1953;6030.257;237.3226;236.93034;236.82455;35.70631;31.568375;21.883335;2.9758115;401.61133;96.955505;97.0;49.08953;5982.4575;0.0;-5982.4575;0.0
27.03.2024 11:35;3135.3662;3246.723;6382.089;450.1843;454.5371;2087.8198;2087.8386;2088.0073;6263.6655;237.0478;236.71027;236.56218;35.87108;31.808538;21.875002;2.9492104;401.57318;96.946335;97.0;56.132256;6208.167;0.0;-6208.167;0.0
27.03.2024 11:40;2649.802;2710.9348;5360.737;449.11975;448.10617;1755.1488;1755.1948;1755.3069;5265.6504;237.93953;237.50719;237.27928;35.68725;31.700153;21.833334;2.9705563;401.4969;96.93719;97.0;84.250465;5183.0234;0.0;-5183.0234;0.0
27.03.2024 11:45;2314.2644;2379.171;4693.4355;447.63278;448.61475;1536.0457;1536.0608;1536.2712;4608.378;237.88712;237.52112;237.67381;35.02574;31.52814;21.8;2.8400965;401.57318;96.92804;97.0;165.56165;4442.4263;0.0;-4442.4263;0.0
27.03.2024 11:50;2611.5757;2676.1846;5287.7603;448.34286;451.01953;1731.9213;1731.872;1732.0178;5195.811;237.46593;237.13048;237.32632;35.219803;31.470556;21.775;2.8550217;401.45874;96.91887;97.0;824.91003;4366.1665;0.0;-4366.1665;0.0
27.03.2024 11:55;2730.6702;2809.1946;5539.8647;447.76132;454.54883;1813.5527;1813.5471;1813.6892;5440.789;237.87213;237.47527;237.23785;35.361385;31.499367;21.758335;2.9419026;401.45874;96.90972;97.0;963.75836;4501.079;0.0;-4501.079;0.0
27.03.2024 12:00;2477.79;2551.278;5029.0684;446.31198;453.53174;1645.8547;1645.9165;1646.0916;4937.863;238.02971;237.6173;237.48808;35.02574;31.493607;21.741665;2.9476235;401.45874;96.90057;97.0;1225.5609;3718.6667;0.0;-3718.6667;0.0
